No.,日付,日付S,場 R,場所,日次,Ｒ,レース名,発走時刻,クラス,年限定,芝・ダ,距離,距離.1,外回り,コース区分,コースマーク,コースグループ数,コースグループ名1,頭,頭数,フルゲート頭数,R印1,レース印2,レース印3,枠番,馬番,B,馬印1,馬印2,馬印3,馬印4,馬名,馬名S,Ｃ,性,齢,性別,年齢,騎手,斤量,馬齢斤量差,斤量体重比,所属,調教師,所属.1,降級戦,投票,マイニング値,マイニング順位,ﾏｲ差,対戦型マイニング値,対戦型マイニング順位,Tﾏ差,指数1,指数順位1,指差1,指数2,指数順位2,指差2,指数3,指数順位3,指差3,指数4,指数順位4,指差4,取消しフラグ,人気,単勝オッズ,単ｼｪｱ,複勝人気,複勝オッズ下,上,複ｼｪｱ,単複S比,指時系1・単勝,指時系1・人気,指時系2・単勝,指時系2・人気,指時系3・単勝,指時系3・人気,指時系4・単勝,指時系4・人気,指時系1・複勝下,複上1,複人1,指時系2・複勝下,複上2,複人2,指時系3・複勝下,複上3,複人3,指時系4・複勝下,複上4,複人4,着順,単勝,複勝,枠連配当,馬連配当,馬単配当,３連複配当,３連単配当,馬体重,増減,本賞金,収得賞金,キャリア(当時/取消等含),キャリア(最新),全1,全2,全3,全外,平1,平2,平3,平外,芝1,芝2,芝3,芝外,ダ1,ダ2,ダ3,ダ外,障1,障2,障3,障外,他1,他2,他3,他外,チェック騎手タイプ,チェック調教師タイプ,調教師多頭出し数,馬主多頭出し数,馬記号,馬主,馬主タイプ,生産者,生産者タイプ,産地,種牡馬,父タイプ名,母名,母父名,母父タイプ名,父母父名,父母父タイプ名,母母父名,母母父タイプ名,毛色,生年,誕生日,騎手誕生日(歳),調教師誕生日(歳),兄弟(収得1位),勝数,兄弟(収得2位),勝数.1,兄弟(収得3位),勝数.2,兄弟(収得4位),勝数.3,兄弟(収得5位),勝数.4,馬名の意味由来,チェック日,チェック馬コメント,チェック馬コメント.1,馬コメント,馬コメント.1,予想コメント,予想コメント.1,結果コメント,結果コメント.1,KOL関係者コメント,KOL関係者コメント.1,KOL次走へのメモ,KOL次走へのメモ.1,レースコメント,レースコメント.1,騎手コメント,騎手コメント.1,調教師コメント,調教師コメント.1,ワーク1,ワーク1S,ワーク2,ワーク2S,ワーク3,ワーク3S,ワーク4,ワーク4S,間隔,休明戦目,前番,前走人気,前走着順,前着差,前確定着順,前入線順位,前異常コード,前騎手,乗替,前斤量,斤量差,前馬体重,前馬体重増減,前走開催,前場所,同場,前レース印,前レース印2,前レース印3,前馬印1,前印2,前印3,前印4,前印5,前印6,前印7,前印8,前芝ダ,前距離,距離差,前芝ダ.1,今芝ダ,前走コースマーク,前走コースグループ数,前走コースグループ名1,前馬場状態,前ｸﾗｽ,前頭数,頭差,前通過1,前通過2,前通過3,前通過4,前脚質,前走決め手,前3F順,前走予想コメント,前走予想コメント.1,前走結果コメント,前走結果コメント.1,前走KOLコメント,前走KOLコメント.1,前走KOL次走メモ,前走KOL次走メモ.1,前レースコメント,前走レースコメント,レースID(旧),レースID(新),血統登録番号,トラックC,トラックコード(JV),クラスC,グレード,競走種別C,重量C,競走記号コード,性別コード,馬記号コード,見習いコード,調教師所属コード,騎手コード,調教師コード,馬主コード,前レースID(新),前レースID(旧),開催
503,260322,2026.3.22,阪12,阪神,10,12,２勝ｸﾗｽ,16:25,2勝,４歳以上,ダ,1400,1400,,,,,,13,13,16,,,,5,7,,,,,, ヨリノレジェンド,ヨリノレジェンド,,牡,4,牡,4,松山弘平, 58 ,1.0,,(栗),奥村豊,栗東,,1,,,,,,,,,,,,,,,,,,,,4.0,6.3,12.6,5.0,2.3,3.0,9.8,78.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2240,900,9.0,9.0,2,0,3,4,2,0,3,4,0,0,0,0,2,0,3,4,0,0,0,0,0,0,0,0,0,0,,,,辻子依旦,,ヤナガワ牧場,,日高町,ダノンレジェンド,その他のエクリプス系,ストリーク,エイシンフラッシュ,ネイティヴダンサー系,Storm Cat,ニアークティック系,クロフネ,ニアークティック系,黒鹿,2022,522,1990年 3月 1日(36歳),1977年 8月26日(48歳),,,,,,,,,,,冠名＋伝説,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.0,1.0,3.0,１着,-0.1,1.0,1.0,0.0,団野大成,替, 58 ,0.0,456,-2.0,260228 1阪3  7R,阪神,同場,,,,,,,,,,,,ダ,1400.0,0.0,ダ,ダ,,,,良,1勝,16.0,-3.0,,,5.0,6.0,中,差し,1.0,,,,,,,,,,,09261A1207,202603220901101207,2022102202,1,24,43, ,14,4,A03,1,0,0,2,1126,1146,484031,2.026022809010307e+17,0926130701,1阪1
504,260322,2026.3.22,阪12,阪神,10,12,２勝ｸﾗｽ,16:25,2勝,４歳以上,ダ,1400,1400,,,,,,13,13,16,,,,6,8,,,,,, ゲイルライダー,ゲイルライダー,,牡,4,牡,4,岩田望来, 58 ,1.0,,(栗),牧浦充徳,栗東,,1,,,,,,,,,,,,,,,,,,,,1.0,3.8,20.8,3.0,1.9,2.4,13.1,63.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1650,900,5.0,5.0,2,1,0,2,2,1,0,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,前原敏行,,カタオカフアーム,,新ひだか町,ドレフォン,ニアークティック系,プライムチョイス,ロードカナロア,ネイティヴダンサー系,Ghostzapper,ニアークティック系,アドマイヤムーン,ネイティヴダンサー系,黒鹿,2022,506,2000年 5月31日(25歳),1974年 8月17日(51歳),,,,,,,,,,,疾風の戦士,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1.0,3.0,3.0,９着,1.0,9.0,9.0,0.0,高杉吏麒,替, 57 ,1.0,516,4.0,251227 5阪7  8R,阪神,同場,,,,,,,,,,,,ダ,1400.0,0.0,ダ,ダ,,,,稍重,2勝,16.0,-3.0,,,5.0,9.0,中,中団,9.0,,,,,,,,,,,09261A1208,202603220901101208,2022103684,1,24,43, ,14,4,A03,1,0,0,2,1174,1113,427030,2.025122709050708e+17,0925570803,1阪1
505,260322,2026.3.22,阪12,阪神,10,12,２勝ｸﾗｽ,16:25,2勝,４歳以上,ダ,1400,1400,,,,,,13,13,16,,,,6,9,,,,,, ウルスクローム,ウルスクローム,,牡,4,牡,4,田口貫太, 58 ,1.0,,(栗),大橋勇樹,栗東,,1,,,,,,,,,,,,,,,,,,,,3.0,6.3,12.6,4.0,2.2,2.8,10.7,85.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,3335,900,13.0,13.0,2,4,2,5,2,3,2,5,0,0,0,0,2,3,2,5,0,0,0,0,0,1,0,0,0,0,,,,村上憲政,,岡田牧場,,新ひだか町,カリフォルニアクローム,ナスルーラ系,プリンセスバリュー,サウスヴィグラス,ネイティヴダンサー系,Not For Love,ネイティヴダンサー系,クロフネ,ニアークティック系,栗毛,2022,412,2003年12月10日(22歳),1961年 5月25日(64歳),プリンセスカレン,2.0,ウルスツイスター,1.0,,,,,,,野生牛の一種＋父名の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.0,15.0,3.0,２着,0.0,2.0,2.0,0.0,田口貫太,, 58 ,0.0,492,-8.0,260301 1阪4 12R,阪神,同場,,,,,,,,,,,,ダ,1200.0,200.0,ダ,ダ,,,,良,2勝,16.0,-3.0,,,12.0,12.0,後,追込,1.0,,,,,,,,,,,09261A1209,202603220901101209,2022103630,1,24,43, ,14,4,A03,1,0,0,2,1208,1065,894030,2.026030109010412e+17,0926141215,1阪1
506,260322,2026.3.22,阪12,阪神,10,12,２勝ｸﾗｽ,16:25,2勝,４歳以上,ダ,1400,1400,,,,,,13,13,16,,,,7,10,,,,,, コウジョリョウゾク,コウジョリョウゾク,,牡,4,牡,4,森田誠也,55▲,-2.0,,(栗),牧田和弥,栗東,,1,,,,,,,,,,,,,,,,,,,,12.0,65.5,1.2,12.0,9.6,12.9,1.9,156.4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,1416,900,9.0,9.0,2,0,0,7,2,0,0,7,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,内田玄祥,,林孝輝,,浦河町,ルヴァンスレーヴ,ロイヤルチャージャー系,メイショウキズナ,チチカステナンゴ,ナスルーラ系,ネオユニヴァース,ロイヤルチャージャー系,ダンシングブレーヴ,ニアークティック系,鹿毛,2022,420,2007年 1月 5日(19歳),1972年 3月 4日(54歳),メイショウカイコン,4.0,メイショウフェリオ,1.0,,,,,,,公序良俗,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,1.0,12.0,8.0,１着,-0.1,1.0,1.0,0.0,橋木太希,替,54▲,1.0,478,0.0,251214 5名4  7R,中京,別場,,,,,,,,,,,,ダ,1800.0,-400.0,ダ,ダ,,,,稍重,1勝,15.0,-2.0,13.0,13.0,13.0,11.0,後,追込,1.0,,,,,,,,,,,09261A1210,202603220901101210,2022103135,1,24,43, ,14,4,A03,1,0,3,2,1222,1123,149033,2.025121407050407e+17,0725540712,1阪1
507,260322,2026.3.22,阪12,阪神,10,12,２勝ｸﾗｽ,16:25,2勝,４歳以上,ダ,1400,1400,,,,,,13,13,16,,,,7,11,,,,,, ザックザク,ザックザク,,牡,4,牡,4,北村友一, 58 ,1.0,,(栗),渡辺薫彦,栗東,,1,,,,,,,,,,,,,,,,,,,,7.0,11.9,6.7,7.0,3.0,3.9,7.2,106.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2179,900,7.0,7.0,2,2,0,3,2,2,0,3,0,0,0,0,2,2,0,3,0,0,0,0,0,0,0,0,0,0,,,,佐伯太朗,,稲葉牧場,,新ひだか町,フォーウィールドライブ,ネイティヴダンサー系,ケージーハッピー,ジェイドロバリー,ネイティヴダンサー系,More Than Ready,ロイヤルチャージャー系,ダンスインザダーク,ロイヤルチャージャー系,青鹿,2022,412,1986年10月 3日(39歳),1975年 4月 5日(50歳),ヤマタケクララ,1.0,サンシャインベビー,1.0,,,,,,,たくさんのお宝を見つけた時の表現,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.0,10.0,1.0,１着,-0.1,1.0,1.0,0.0,北村友一,, 58 ,0.0,516,-2.0,260221 1阪1  7R,阪神,同場,,,,,,,,,,,,ダ,1400.0,0.0,ダ,ダ,,,,良,1勝,16.0,-3.0,,,3.0,3.0,先,先行,1.0,,,,,,,,,,,09261A1211,202603220901101211,2022100476,1,24,43, ,14,4,A03,1,0,0,2,1102,1155,73031,2.0260221090101072e+17,0926110710,1阪1
508,260322,2026.3.22,阪12,阪神,10,12,２勝ｸﾗｽ,16:25,2勝,４歳以上,ダ,1400,1400,,,,,,13,13,16,,,,8,12,,,,,, テラステラ,テラステラ,,牡,6,牡,6,丹内祐次, 58 ,1.0,,(栗),荒川義之,栗東,,1,,,,,,,,,,,,,,,,,,,,8.0,19.2,4.2,8.0,3.5,4.7,5.8,138.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,7058,900,35.0,35.0,2,3,8,22,2,3,8,22,2,3,8,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,広尾レース,,木村秀則,,新ひだか町,モーリス,ロイヤルチャージャー系,ステラリード,スペシャルウィーク,ロイヤルチャージャー系,カーネギー,ニアークティック系,Zafonic,ネイティヴダンサー系,鹿毛,2020,224,1985年11月 5日(40歳),1968年 5月21日(57歳),キングエルメス,3.0,パラスアテナ,2.0,カイザーノヴァ,2.0,エレガンシア,1.0,パラディオン,1.0,１兆倍の＋母名の一部,,,,,,,,,,,,,,,,,,,,,,,,,,,,連闘,2.0,4.0,9.0,５着,0.9,5.0,5.0,0.0,戸崎圭太,替, 58 ,0.0,482,6.0,260315 1名2  9R,中京,別場,,,,,,,,,,,,ダ,1200.0,200.0,ダ,ダ,,,,良,2勝,16.0,-3.0,,,10.0,9.0,中,中団,3.0,,,,,,,,,,,09261A1212,202603220901101212,2020104083,1,24,43, ,14,4,A03,1,0,0,2,1091,1095,553800,2.026031507010209e+17,0726120904,1阪1
509,260322,2026.3.22,阪12,阪神,10,12,２勝ｸﾗｽ,16:25,2勝,４歳以上,ダ,1400,1400,,,,,,13,13,16,,,,8,13,,,,,, リメンバーヒム,リメンバーヒム,,牡,4,牡,4,斎藤新, 58 ,1.0,,(栗),浜田多実,栗東,,1,,,,,,,,,,,,,,,,,,,,9.0,25.1,3.2,9.0,4.5,6.0,4.4,137.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,2523,900,13.0,13.0,2,4,0,7,2,4,0,7,0,0,0,0,2,4,0,7,0,0,0,0,0,0,0,0,0,0,,,,宮田美恵子,,中神牧場,,浦河町,コパノリッキー,ロイヤルチャージャー系,ヴォルトファース,リアルインパクト,ロイヤルチャージャー系,ティンバーカントリー,ネイティヴダンサー系,シニスターミニスター,ナスルーラ系,栗毛,2022,317,2001年 2月 9日(25歳),1972年 8月21日(53歳),,,,,,,,,,,彼を思い出す,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.0,10.0,5.0,８着,2.0,8.0,8.0,0.0,西村淳也,替, 58 ,0.0,462,6.0,260308 1阪6 12R,阪神,同場,,,,,,,,,,,,ダ,1400.0,0.0,ダ,ダ,,,,良,2勝,14.0,-1.0,,,5.0,4.0,先,先行,7.0,,,,,,,,,,,09261A1213,202603220901101213,2022100321,1,24,43, ,14,4,A03,1,0,0,2,1178,1138,189033,2.026030809010612e+17,0926161210,1阪1
1,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,1,1,,,,,, ジェイエルグリーン,ジェイエルグリーン,,牝,3,牝,3,横山和生, 55 ,0.0,,(美),平岩大典,美浦,,1,,,,,,,,,,,,,,,,,,,,8.0,47.9,1.7,8.0,4.3,19.0,1.3,80.3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,59,0,2.0,2.0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,橋元幸人,,ナカノファーム,,日高町,アニマルキングダム,ナスルーラ系,ジェイエルマリーン,バゴ,ナスルーラ系,Acatenango,その他のエクリプス系,サンデーサイレンス,ロイヤルチャージャー系,栗毛,2023,429,1993年 3月23日(33歳),1983年 3月31日(42歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,12.0,7.0,５着,4.1,5.0,5.0,0.0,横山和生,, 55 ,0.0,450,-8.0,260228 2中1  2R,中山,同場,,,,,,,,,,,,ダ,1800.0,-600.0,ダ,ダ,,,,重,未勝利,15.0,1.0,9.0,9.0,4.0,3.0,先,先行,8.0,,,,,,,,,,,626310101,202603280603010101,2023106314,1,24,7, ,12,3,023,2,0,0,1,1140,1219,173033,202602280602010212,0626210212,1中1
2,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,1,2,,,,,, シシリアンキッス,シシリアンキッス,,牝,3,牝,3,小林脩斗, 55 ,0.0,,(美),佐藤吉勝,美浦,,1,,,,,,,,,,,,,,,,,,,,14.0,167.5,0.5,13.0,14.8,70.2,0.4,74.2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,3.0,3.0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,2.0,,田頭勇貴,,村上欽哉,,新冠町,イスラボニータ,ロイヤルチャージャー系,シセイイワイ,ヴィクトワールピサ,ロイヤルチャージャー系,Cozzene,ナスルーラ系,ブライアンズタイム,ロイヤルチャージャー系,青鹿,2023,419,2001年11月 8日(24歳),1957年11月 4日(68歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1.0,1.0,13.0,16着,8.6,16.0,16.0,0.0,菊沢一樹,替, 55 ,0.0,446,12.0,260111 1中4  2R,中山,同場,,,,,,,,,,,,ダ,1800.0,-600.0,ダ,ダ,,,,良,未勝利,16.0,0.0,11.0,10.0,14.0,16.0,後,後方,16.0,,,,,,,,,,,626310102,202603280603010102,2023104616,1,24,7, ,12,3,023,2,0,0,1,1183,1035,855030,202601110601040201,0626140201,1中1
3,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,2,3,,,,,, ニシノギャルズ,ニシノギャルズ,,牝,3,牝,3,武藤雅, 55 ,0.0,,(美),水野貴広,美浦,,1,,,,,,,,,,,,,,,,,,,,7.0,23.7,3.4,5.0,2.5,10.5,2.5,73.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,89,0,3.0,3.0,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,,,西山茂行,,前田ファーム,,新ひだか町,セイウンコウセイ,ネイティヴダンサー系,フィールドボニータ,コロナドズクエスト,ネイティヴダンサー系,Capote,ナスルーラ系,Summer Squall,ニアークティック系,栗毛,2023,324,1998年 1月10日(28歳),1972年11月 2日(53歳),グリンデルヴァルト,3.0,ポークチョップ,2.0,ウインヴァモス,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.0,13.0,9.0,４着,1.0,4.0,4.0,0.0,武藤雅,, 55 ,0.0,470,6.0,260307 2中3  1R,中山,同場,,,,,,,,,,,,ダ,1200.0,0.0,ダ,ダ,,,,重,未勝利,16.0,0.0,,,3.0,3.0,先,先行,6.0,,,,,,,,,,,626310103,202603280603010103,2023100360,1,24,7, ,12,3,023,2,0,0,1,1169,1094,897009,202603070602030113,0626230113,1中1
4,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,2,4,,,,,, ラブカニュー,ラブカニュー,,牝,3,牝,3,秋山稔樹, 55 ,0.0,,(美),蛯名利弘,美浦,,1,,,,,,,,,,,,,,,,,,,,16.0,204.3,0.4,16.0,26.4,126.7,0.2,49.9,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,1.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,増田陽一,,目名太山口牧場,,浦河町,ニューイヤーズデイ,ネイティヴダンサー系,トーコーニーケ,キングカメハメハ,ネイティヴダンサー系,Dixie Union,ニアークティック系,サンデーサイレンス,ロイヤルチャージャー系,黒鹿,2023,506,2001年 9月12日(24歳),1961年 3月10日(65歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1.0,6.0,12.0,12着,5.4,12.0,12.0,0.0,江田照男,替, 55 ,0.0,468,0.0,260110 1中3  4R,中山,同場,,,,,,,,,,,,ダ,1800.0,-600.0,ダ,ダ,,,,良,新馬,12.0,4.0,11.0,11.0,10.0,11.0,後,後方,12.0,,,,,,,,,,,626310104,202603280603010104,2023107467,1,24,7, ,12,3,023,2,0,0,1,1181,1131,291002,202601100601030406,0626130406,1中1
5,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,3,5,,,,,, アインプロージット,アインプロージット,,牝,3,牝,3,佐々木大, 55 ,0.0,,(美),萩原清,美浦,,1,,,,,,,,,,,,,,,,,,,,11.0,80.9,1.0,11.0,8.9,41.7,0.6,60.7,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ノースヒルズ,,ノースヒルズ,,新冠町,クリソベリル,ロイヤルチャージャー系,ユナリオンス,Shamardal,ニアークティック系,エルコンドルパサー,ネイティヴダンサー系,Gold Away,ニアークティック系,黒鹿,2023,414,2003年11月24日(22歳),1959年 3月 3日(67歳),,,,,,,,,,,乾杯しよう、乾杯の歌（独）,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626310105,202603280603010105,2023104415,1,24,7, ,12,3,023,2,0,0,1,1197,1017,788800,,,1中1
6,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,3,6,B,,,,, オーシャンステラ,オーシャンステラ,,牝,3,牝,3,石田拓郎,52▲,-3.0,,(美),菊沢隆徳,美浦,,1,,,,,,,,,,,,,,,,,,,,3.0,11.4,7.0,7.0,3.2,13.6,1.9,27.1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,84,0,4.0,4.0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,ライオンレースホース,,ノーザンファーム,,安平町,ゴールドシップ,ロイヤルチャージャー系,プリティカリーナ,Seeking the Gold,ネイティヴダンサー系,メジロマックイーン,トゥルビヨン系,Storm Cat,ニアークティック系,黒鹿,2023,323,2005年 1月20日(21歳),1970年 2月10日(56歳),エクレアスパークル,6.0,アルゴナヴィス,3.0,アンタラジー,4.0,アグレアーブル,3.0,ジャミールフエルテ,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1.0,7.0,8.0,８着,0.6,8.0,8.0,0.0,菊沢一樹,替, 55 ,-3.0,422,2.0,260117 1中6  9R,中山,同場,,,,,,,,,,,,芝,1600.0,-400.0,芝,ダ,,,,良,1勝,8.0,8.0,,7.0,8.0,7.0,後,後方,2.0,,,,,,,,,,,626310106,202603280603010106,2023107206,1,24,7, ,12,3,023,2,0,3,1,1203,1115,542800,202601170601060907,0626160907,1中1
7,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,4,7,,,,,, アイムインディ,アイムインディ,,牝,3,牝,3,ルメール, 55 ,0.0,,(美),蛯名正義,美浦,,1,,,,,,,,,,,,,,,,,,,,1.0,1.4,53.4,1.0,1.1,1.1,72.9,136.5,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,390,0,2.0,2.0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,山本又一郎,,ノーザンファーム,,安平町,インディチャンプ,ロイヤルチャージャー系,アイムユアーズ2,Invincible Spirit,ニアークティック系,キングカメハメハ,ネイティヴダンサー系,Robellino,ロイヤルチャージャー系,鹿毛,2023,222,1979年 5月20日(46歳),1969年 3月19日(57歳),アドマイヤイル,1.0,ディアボリカドンナ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,1.0,3.0,２着,0.6,2.0,2.0,0.0,武豊,替, 55 ,0.0,448,0.0,260307 2中3  1R,中山,同場,,,,,,,,,,,,ダ,1200.0,0.0,ダ,ダ,,,,重,未勝利,16.0,0.0,,,1.0,1.0,逃,逃げ,4.0,,,,,,,,,,,626310107,202603280603010107,2023105263,1,24,7, ,12,3,023,2,0,0,1,5339,1191,972033,202603070602030101,0626230101,1中1
8,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,4,8,,,,,, キタノエンブラ,キタノエンブラ,,牝,3,牝,3,上里直汰,52▲,-3.0,,(美),萱野浩二,美浦,,1,,,,,,,,,,,,,,,,,,,,15.0,189.6,0.4,15.0,21.0,100.3,0.2,58.6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,北所直人,,中央牧場,,新冠町,ハッピースプリント,ロイヤルチャージャー系,エムオーパール,ステイゴールド,ロイヤルチャージャー系,Dayjur,ニアークティック系,Fairy King,ニアークティック系,黒鹿,2023,520,2007年 3月 1日(19歳),1960年 2月28日(66歳),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,初走,,,,,,,,,,,,,---,,初,,前無,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626310108,202603280603010108,2023106125,1,24,7, ,12,3,023,2,0,3,1,1217,1024,163002,,,1中1
9,260328,2026.3.28,中1,中山,1,1,未勝利・牝,10:05,未勝利,３歳,ダ,1200,1200,,,,,,16,16,16,,,,5,9,B,,,,, マジェステラ,マジェステラ,,牝,3,牝,3,ディー, 55 ,0.0,,(美),千葉直人,美浦,,1,,,,,,,,,,,,,,,,,,,,2.0,5.5,14.4,2.0,1.3,3.7,7.9,55.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,,,,,,,,,,,430,0,5.0,5.0,0,1,1,3,0,1,1,3,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,,,,ノルマンディーサラブレッドレーシング,,岡田スタツド,,新ひだか町,ディーマジェスティ,ロイヤルチャージャー系,テルヌーヴ,Henrythenavigator,ネイティヴダンサー系,ブライアンズタイム,ロイヤルチャージャー系,Siphon,セントサイモン系,鹿毛,2023,228,1996年 4月13日(29歳),1986年 7月30日(39歳),ホウオウカトリーヌ,2.0,ホウオウスミヨシ,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.0,12.0,7.0,２着,0.0,2.0,2.0,0.0,ディー,, 55 ,0.0,478,2.0,260314 1名1  2R,中京,別場,,,,,,,,,,,,ダ,1200.0,0.0,ダ,ダ,,,,良,未勝利,16.0,0.0,,,2.0,2.0,先,先行,4.0,,,,,,,,,,,626310109,202603280603010109,2023102390,1,24,7, ,12,3,023,2,0,0,1,5674,1199,854800,202603140701010212,0726110212,1中1
